"gcid","metro","hourNumber","scaled"
"chinese_restaurant","Bay Area",10,8.5
"chinese_restaurant","Bay Area",11,17.2
"chinese_restaurant","Bay Area",12,56.6
"chinese_restaurant","Bay Area",13,64.4
"chinese_restaurant","Bay Area",14,44
"chinese_restaurant","Bay Area",15,32.6
"chinese_restaurant","Bay Area",16,30.1
"chinese_restaurant","Bay Area",17,43.9
"chinese_restaurant","Bay Area",18,100
"chinese_restaurant","Bay Area",19,93.8
"chinese_restaurant","Bay Area",20,66.3
"chinese_restaurant","Bay Area",21,29.1
"chinese_restaurant","Bay Area",22,16
"chinese_restaurant","Bay Area",23,9.8
"chinese_restaurant","Bay Area",24,4.4
"chinese_restaurant","Bay Area",25,3.8
"chinese_restaurant","Bay Area",26,1
"chinese_restaurant","Bay Area",27,1.2
"chinese_restaurant","Bay Area",28,1.2
"chinese_restaurant","Bay Area",29,0.1
"chinese_restaurant","Bay Area",30,0.4
"chinese_restaurant","Bay Area",31,0
"chinese_restaurant","Bay Area",32,1.6
"chinese_restaurant","Bay Area",33,5
"chinese_restaurant","Bay Area",34,12.2
"chinese_restaurant","Bay Area",35,27.7
"chinese_restaurant","Bay Area",36,56.3
"chinese_restaurant","Bay Area",37,63.8
"chinese_restaurant","Bay Area",38,46.8
"chinese_restaurant","Bay Area",39,29.5
"chinese_restaurant","Bay Area",40,25.2
"chinese_restaurant","Bay Area",41,38.4
"chinese_restaurant","Bay Area",42,54.8
"chinese_restaurant","Bay Area",43,42.5
"chinese_restaurant","Bay Area",44,26.6
"chinese_restaurant","Bay Area",45,16.2
"chinese_restaurant","Bay Area",46,12.7
"chinese_restaurant","Bay Area",47,6.4
"chinese_restaurant","Bay Area",48,3.2
"chinese_restaurant","Bay Area",49,3.1
"chinese_restaurant","Bay Area",50,1.7
"chinese_restaurant","Bay Area",51,1.9
"chinese_restaurant","Bay Area",52,0.2
"chinese_restaurant","Bay Area",53,0
"chinese_restaurant","Bay Area",54,0.2
"chinese_restaurant","Bay Area",55,1.2
"chinese_restaurant","Bay Area",56,2.3
"chinese_restaurant","Bay Area",57,6.5
"chinese_restaurant","Bay Area",58,11
"chinese_restaurant","Bay Area",59,26.9
"chinese_restaurant","Bay Area",60,57.9
"chinese_restaurant","Bay Area",61,74.1
"chinese_restaurant","Bay Area",62,54.4
"chinese_restaurant","Bay Area",63,38.4
"chinese_restaurant","Bay Area",64,32.7
"chinese_restaurant","Bay Area",65,51.5
"chinese_restaurant","Bay Area",66,90.7
"chinese_restaurant","Bay Area",67,78.7
"chinese_restaurant","Bay Area",68,52.9
"chinese_restaurant","Bay Area",69,33
"chinese_restaurant","Bay Area",70,21.8
"chinese_restaurant","Bay Area",71,11.6
"chinese_restaurant","Bay Area",72,7.1
"grocery_store","Bay Area",1,4.3
"grocery_store","Bay Area",2,2.7
"grocery_store","Bay Area",3,1.3
"grocery_store","Bay Area",4,1
"grocery_store","Bay Area",5,2
"grocery_store","Bay Area",6,3.1
"grocery_store","Bay Area",7,9.7
"grocery_store","Bay Area",8,17.9
"grocery_store","Bay Area",9,30.2
"grocery_store","Bay Area",10,38.9
"grocery_store","Bay Area",11,50
"grocery_store","Bay Area",12,65
"grocery_store","Bay Area",13,69.3
"grocery_store","Bay Area",14,73.5
"grocery_store","Bay Area",15,83.3
"grocery_store","Bay Area",16,89.9
"grocery_store","Bay Area",17,100
"grocery_store","Bay Area",18,98.9
"grocery_store","Bay Area",19,80.2
"grocery_store","Bay Area",20,62.6
"grocery_store","Bay Area",21,50.2
"grocery_store","Bay Area",22,32.4
"grocery_store","Bay Area",23,19.4
"grocery_store","Bay Area",24,12.4
"grocery_store","Bay Area",25,6.7
"grocery_store","Bay Area",26,4.4
"grocery_store","Bay Area",27,1.5
"grocery_store","Bay Area",28,1
"grocery_store","Bay Area",29,1
"grocery_store","Bay Area",30,2.4
"grocery_store","Bay Area",31,5.5
"grocery_store","Bay Area",32,16.5
"grocery_store","Bay Area",33,30.6
"grocery_store","Bay Area",34,42.6
"grocery_store","Bay Area",35,65
"grocery_store","Bay Area",36,76.5
"grocery_store","Bay Area",37,71.3
"grocery_store","Bay Area",38,70.1
"grocery_store","Bay Area",39,64.6
"grocery_store","Bay Area",40,51.8
"grocery_store","Bay Area",41,46.7
"grocery_store","Bay Area",42,36.2
"grocery_store","Bay Area",43,22.4
"grocery_store","Bay Area",44,18.8
"grocery_store","Bay Area",45,12.9
"grocery_store","Bay Area",46,9.8
"grocery_store","Bay Area",47,7.3
"grocery_store","Bay Area",48,7.2
"grocery_store","Bay Area",49,3.6
"grocery_store","Bay Area",50,1.5
"grocery_store","Bay Area",51,0.4
"grocery_store","Bay Area",52,0
"grocery_store","Bay Area",53,0.1
"grocery_store","Bay Area",54,1.1
"grocery_store","Bay Area",55,3.6
"grocery_store","Bay Area",56,8
"grocery_store","Bay Area",57,14.1
"grocery_store","Bay Area",58,19.8
"grocery_store","Bay Area",59,25.7
"grocery_store","Bay Area",60,37.4
"grocery_store","Bay Area",61,36.9
"grocery_store","Bay Area",62,39.7
"grocery_store","Bay Area",63,43.4
"grocery_store","Bay Area",64,46.7
"grocery_store","Bay Area",65,43.2
"grocery_store","Bay Area",66,52.3
"grocery_store","Bay Area",67,38.3
"grocery_store","Bay Area",68,33.6
"grocery_store","Bay Area",69,22.8
"grocery_store","Bay Area",70,16.9
"grocery_store","Bay Area",71,11.7
"grocery_store","Bay Area",72,6.6
"hamburger_restaurant","Bay Area",1,17.4
"hamburger_restaurant","Bay Area",2,3.3
"hamburger_restaurant","Bay Area",3,2.2
"hamburger_restaurant","Bay Area",4,0.1
"hamburger_restaurant","Bay Area",5,0
"hamburger_restaurant","Bay Area",6,1.4
"hamburger_restaurant","Bay Area",7,2.8
"hamburger_restaurant","Bay Area",8,5.6
"hamburger_restaurant","Bay Area",9,7.4
"hamburger_restaurant","Bay Area",10,16.3
"hamburger_restaurant","Bay Area",11,30.4
"hamburger_restaurant","Bay Area",12,66.5
"hamburger_restaurant","Bay Area",13,96.9
"hamburger_restaurant","Bay Area",14,91.8
"hamburger_restaurant","Bay Area",15,76
"hamburger_restaurant","Bay Area",16,68.6
"hamburger_restaurant","Bay Area",17,73.2
"hamburger_restaurant","Bay Area",18,100
"hamburger_restaurant","Bay Area",19,86.1
"hamburger_restaurant","Bay Area",20,65.4
"hamburger_restaurant","Bay Area",21,53.8
"hamburger_restaurant","Bay Area",22,49.1
"hamburger_restaurant","Bay Area",23,55.6
"hamburger_restaurant","Bay Area",24,44.7
"hamburger_restaurant","Bay Area",25,28.1
"hamburger_restaurant","Bay Area",26,9.1
"hamburger_restaurant","Bay Area",27,4.7
"hamburger_restaurant","Bay Area",28,0.3
"hamburger_restaurant","Bay Area",29,0.1
"hamburger_restaurant","Bay Area",30,0.2
"hamburger_restaurant","Bay Area",31,2.4
"hamburger_restaurant","Bay Area",32,2.7
"hamburger_restaurant","Bay Area",33,7.8
"hamburger_restaurant","Bay Area",34,10
"hamburger_restaurant","Bay Area",35,11.8
"hamburger_restaurant","Bay Area",36,28.2
"hamburger_restaurant","Bay Area",37,29.6
"hamburger_restaurant","Bay Area",38,27.7
"hamburger_restaurant","Bay Area",39,18.4
"hamburger_restaurant","Bay Area",40,14.3
"hamburger_restaurant","Bay Area",41,13.6
"hamburger_restaurant","Bay Area",42,15.5
"hamburger_restaurant","Bay Area",43,11.8
"hamburger_restaurant","Bay Area",44,12.6
"hamburger_restaurant","Bay Area",45,10.3
"hamburger_restaurant","Bay Area",46,12
"hamburger_restaurant","Bay Area",47,9.4
"hamburger_restaurant","Bay Area",48,6.7
"hamburger_restaurant","Bay Area",49,11.9
"hamburger_restaurant","Bay Area",50,2.8
"hamburger_restaurant","Bay Area",51,0.1
"hamburger_restaurant","Bay Area",52,1.2
"hamburger_restaurant","Bay Area",53,0.7
"hamburger_restaurant","Bay Area",54,0.8
"hamburger_restaurant","Bay Area",55,1.6
"hamburger_restaurant","Bay Area",56,3.3
"hamburger_restaurant","Bay Area",57,6.9
"hamburger_restaurant","Bay Area",58,12
"hamburger_restaurant","Bay Area",59,36
"hamburger_restaurant","Bay Area",60,63.3
"hamburger_restaurant","Bay Area",61,86.4
"hamburger_restaurant","Bay Area",62,84.7
"hamburger_restaurant","Bay Area",63,84.2
"hamburger_restaurant","Bay Area",64,76.4
"hamburger_restaurant","Bay Area",65,76.5
"hamburger_restaurant","Bay Area",66,80.4
"hamburger_restaurant","Bay Area",67,80.9
"hamburger_restaurant","Bay Area",68,66.1
"hamburger_restaurant","Bay Area",69,46.5
"hamburger_restaurant","Bay Area",70,53.2
"hamburger_restaurant","Bay Area",71,38
"hamburger_restaurant","Bay Area",72,26.6
"wine_store","Bay Area",1,0.7
"wine_store","Bay Area",2,1.5
"wine_store","Bay Area",3,0.4
"wine_store","Bay Area",4,0
"wine_store","Bay Area",5,0
"wine_store","Bay Area",6,0.4
"wine_store","Bay Area",7,2.4
"wine_store","Bay Area",8,6.2
"wine_store","Bay Area",9,15.9
"wine_store","Bay Area",10,19.9
"wine_store","Bay Area",11,29.2
"wine_store","Bay Area",12,38.5
"wine_store","Bay Area",13,51.8
"wine_store","Bay Area",14,69.7
"wine_store","Bay Area",15,70.6
"wine_store","Bay Area",16,84.7
"wine_store","Bay Area",17,100
"wine_store","Bay Area",18,88.9
"wine_store","Bay Area",19,62.4
"wine_store","Bay Area",20,49.1
"wine_store","Bay Area",21,31.9
"wine_store","Bay Area",22,21
"wine_store","Bay Area",23,9.7
"wine_store","Bay Area",24,4.2
"wine_store","Bay Area",25,2.4
"wine_store","Bay Area",26,1.8
"wine_store","Bay Area",27,0
"wine_store","Bay Area",28,0
"wine_store","Bay Area",29,0
"wine_store","Bay Area",30,0.4
"wine_store","Bay Area",31,2.7
"wine_store","Bay Area",32,5.1
"wine_store","Bay Area",33,4.9
"wine_store","Bay Area",34,15.7
"wine_store","Bay Area",35,30.3
"wine_store","Bay Area",36,48.2
"wine_store","Bay Area",37,58
"wine_store","Bay Area",38,64.8
"wine_store","Bay Area",39,47.6
"wine_store","Bay Area",40,47.1
"wine_store","Bay Area",41,37.4
"wine_store","Bay Area",42,12.4
"wine_store","Bay Area",43,8.6
"wine_store","Bay Area",44,8
"wine_store","Bay Area",45,6.6
"wine_store","Bay Area",46,5.1
"wine_store","Bay Area",47,11.3
"wine_store","Bay Area",48,3.1
"wine_store","Bay Area",49,1.1
"wine_store","Bay Area",50,1.8
"wine_store","Bay Area",51,0.2
"wine_store","Bay Area",52,0.2
"wine_store","Bay Area",53,0
"wine_store","Bay Area",54,0
"wine_store","Bay Area",55,2.9
"wine_store","Bay Area",56,5.8
"wine_store","Bay Area",57,11.7
"wine_store","Bay Area",58,21.9
"wine_store","Bay Area",59,19.9
"wine_store","Bay Area",60,18.6
"wine_store","Bay Area",61,23.7
"wine_store","Bay Area",62,26.8
"wine_store","Bay Area",63,31.2
"wine_store","Bay Area",64,44.5
"wine_store","Bay Area",65,33.4
"wine_store","Bay Area",66,28.8
"wine_store","Bay Area",67,25.7
"wine_store","Bay Area",68,20.1
"wine_store","Bay Area",69,13.7
"wine_store","Bay Area",70,10.8
"wine_store","Bay Area",71,1.3
"wine_store","Bay Area",72,0.2
"bakery","Boston",1,5.9
"bakery","Boston",2,3.1
"bakery","Boston",3,0.8
"bakery","Boston",4,0.7
"bakery","Boston",5,1.8
"bakery","Boston",6,4.5
"bakery","Boston",7,17.6
"bakery","Boston",8,32.3
"bakery","Boston",9,51.8
"bakery","Boston",10,72.5
"bakery","Boston",11,79.4
"bakery","Boston",12,94.5
"bakery","Boston",13,100
"bakery","Boston",14,94.9
"bakery","Boston",15,85.9
"bakery","Boston",16,89.9
"bakery","Boston",17,77.7
"bakery","Boston",18,48.6
"bakery","Boston",19,30.4
"bakery","Boston",20,16.6
"bakery","Boston",21,9.6
"bakery","Boston",22,6.3
"bakery","Boston",23,3.8
"bakery","Boston",24,2.1
"bakery","Boston",25,2.3
"bakery","Boston",26,2.3
"bakery","Boston",27,1.4
"bakery","Boston",28,0.3
"bakery","Boston",29,0
"bakery","Boston",30,0.8
"bakery","Boston",31,4.6
"bakery","Boston",32,9
"bakery","Boston",33,17.9
"bakery","Boston",34,25.6
"bakery","Boston",35,24.5
"bakery","Boston",36,24.6
"bakery","Boston",37,20.1
"bakery","Boston",38,20.3
"bakery","Boston",39,12.8
"bakery","Boston",40,17.6
"bakery","Boston",41,11.4
"bakery","Boston",42,10.8
"bakery","Boston",43,9.3
"bakery","Boston",44,5.2
"bakery","Boston",45,5.1
"bakery","Boston",46,6.3
"bakery","Boston",47,5.9
"bakery","Boston",48,3
"bakery","Boston",49,3.4
"bakery","Boston",50,1.7
"bakery","Boston",51,0.3
"bakery","Boston",52,0.7
"bakery","Boston",53,0.3
"bakery","Boston",54,2
"bakery","Boston",55,4.9
"bakery","Boston",56,11.5
"bakery","Boston",57,19
"bakery","Boston",58,26.2
"bakery","Boston",59,35.6
"bakery","Boston",60,33.8
"bakery","Boston",61,42.1
"bakery","Boston",62,37.3
"bakery","Boston",63,41.3
"bakery","Boston",64,45.9
"bakery","Boston",65,25.9
"bakery","Boston",66,28.3
"bakery","Boston",67,17
"bakery","Boston",68,18.2
"bakery","Boston",69,10.6
"bakery","Boston",70,7.6
"bakery","Boston",71,7.6
"bakery","Boston",72,7.5
"brewery","Boston",1,2.6
"brewery","Boston",2,0.7
"brewery","Boston",3,1.6
"brewery","Boston",4,0.2
"brewery","Boston",5,1.6
"brewery","Boston",6,3.5
"brewery","Boston",7,7.6
"brewery","Boston",8,6.9
"brewery","Boston",9,12.3
"brewery","Boston",10,15.9
"brewery","Boston",11,30.2
"brewery","Boston",12,46.4
"brewery","Boston",13,52.6
"brewery","Boston",14,57.1
"brewery","Boston",15,60.3
"brewery","Boston",16,63.3
"brewery","Boston",17,60.3
"brewery","Boston",18,45.1
"brewery","Boston",19,28.4
"brewery","Boston",20,28.4
"brewery","Boston",21,18.2
"brewery","Boston",22,15.5
"brewery","Boston",23,7.6
"brewery","Boston",24,3.4
"brewery","Boston",25,1.4
"brewery","Boston",26,0.4
"brewery","Boston",27,0
"brewery","Boston",28,0
"brewery","Boston",29,0
"brewery","Boston",30,0
"brewery","Boston",31,1.8
"brewery","Boston",32,0.7
"brewery","Boston",33,2.5
"brewery","Boston",34,3
"brewery","Boston",35,4.2
"brewery","Boston",36,3.5
"brewery","Boston",37,7.2
"brewery","Boston",38,5.3
"brewery","Boston",39,5.3
"brewery","Boston",40,6.7
"brewery","Boston",41,4.6
"brewery","Boston",42,3.2
"brewery","Boston",43,7.6
"brewery","Boston",44,12
"brewery","Boston",45,8.6
"brewery","Boston",46,12
"brewery","Boston",47,7.8
"brewery","Boston",48,6.3
"brewery","Boston",49,2.1
"brewery","Boston",50,0
"brewery","Boston",51,0.4
"brewery","Boston",52,0.2
"brewery","Boston",53,0
"brewery","Boston",54,0.2
"brewery","Boston",55,2.1
"brewery","Boston",56,3.5
"brewery","Boston",57,18
"brewery","Boston",58,24.7
"brewery","Boston",59,39.3
"brewery","Boston",60,57
"brewery","Boston",61,76.5
"brewery","Boston",62,77.6
"brewery","Boston",63,100
"brewery","Boston",64,93.8
"brewery","Boston",65,70.7
"brewery","Boston",66,60.1
"brewery","Boston",67,46.9
"brewery","Boston",68,39
"brewery","Boston",69,31.2
"brewery","Boston",70,23.5
"brewery","Boston",71,19
"brewery","Boston",72,7.6
"chinese_restaurant","Boston",1,8.5
"chinese_restaurant","Boston",2,5.8
"chinese_restaurant","Boston",3,3.5
"chinese_restaurant","Boston",4,0.3
"chinese_restaurant","Boston",5,0.3
"chinese_restaurant","Boston",6,0.3
"chinese_restaurant","Boston",7,0.5
"chinese_restaurant","Boston",8,4
"chinese_restaurant","Boston",9,7.5
"chinese_restaurant","Boston",10,15.1
"chinese_restaurant","Boston",11,24.1
"chinese_restaurant","Boston",12,60
"chinese_restaurant","Boston",13,74.1
"chinese_restaurant","Boston",14,57
"chinese_restaurant","Boston",15,37.9
"chinese_restaurant","Boston",16,35.4
"chinese_restaurant","Boston",17,70.1
"chinese_restaurant","Boston",18,92.9
"chinese_restaurant","Boston",19,100
"chinese_restaurant","Boston",20,66.3
"chinese_restaurant","Boston",21,35
"chinese_restaurant","Boston",22,24.4
"chinese_restaurant","Boston",23,19.4
"chinese_restaurant","Boston",24,13.5
"chinese_restaurant","Boston",25,11.8
"chinese_restaurant","Boston",26,8.6
"chinese_restaurant","Boston",27,8.5
"chinese_restaurant","Boston",28,3
"chinese_restaurant","Boston",29,0.2
"chinese_restaurant","Boston",30,0
"chinese_restaurant","Boston",31,0
"chinese_restaurant","Boston",32,2.2
"chinese_restaurant","Boston",33,7.3
"chinese_restaurant","Boston",34,16.4
"chinese_restaurant","Boston",35,24.6
"chinese_restaurant","Boston",36,40.9
"chinese_restaurant","Boston",37,53.3
"chinese_restaurant","Boston",38,44
"chinese_restaurant","Boston",39,30.6
"chinese_restaurant","Boston",40,27.6
"chinese_restaurant","Boston",41,34.6
"chinese_restaurant","Boston",42,41.9
"chinese_restaurant","Boston",43,40.2
"chinese_restaurant","Boston",44,40.2
"chinese_restaurant","Boston",45,18.1
"chinese_restaurant","Boston",46,16.6
"chinese_restaurant","Boston",47,11.6
"chinese_restaurant","Boston",48,10.3
"chinese_restaurant","Boston",49,8.5
"chinese_restaurant","Boston",50,3.2
"chinese_restaurant","Boston",51,1.8
"chinese_restaurant","Boston",52,0.8
"chinese_restaurant","Boston",53,0.3
"chinese_restaurant","Boston",54,0.5
"chinese_restaurant","Boston",55,1.3
"chinese_restaurant","Boston",56,1.5
"chinese_restaurant","Boston",57,12.5
"chinese_restaurant","Boston",58,20.8
"chinese_restaurant","Boston",59,28.9
"chinese_restaurant","Boston",60,62.1
"chinese_restaurant","Boston",61,75.6
"chinese_restaurant","Boston",62,57.8
"chinese_restaurant","Boston",63,42.4
"chinese_restaurant","Boston",64,44.5
"chinese_restaurant","Boston",65,67.3
"chinese_restaurant","Boston",66,89.5
"chinese_restaurant","Boston",67,90.7
"chinese_restaurant","Boston",68,64.1
"chinese_restaurant","Boston",69,46.3
"chinese_restaurant","Boston",70,31.2
"chinese_restaurant","Boston",71,23.8
"chinese_restaurant","Boston",72,20.4
"grocery_store","Boston",1,3.3
"grocery_store","Boston",2,1.8
"grocery_store","Boston",3,0.3
"grocery_store","Boston",4,0.4
"grocery_store","Boston",5,1
"grocery_store","Boston",6,3.6
"grocery_store","Boston",7,10.8
"grocery_store","Boston",8,22.2
"grocery_store","Boston",9,36.6
"grocery_store","Boston",10,46.9
"grocery_store","Boston",11,52.6
"grocery_store","Boston",12,67.6
"grocery_store","Boston",13,74.7
"grocery_store","Boston",14,82.2
"grocery_store","Boston",15,89.5
"grocery_store","Boston",16,91.1
"grocery_store","Boston",17,100
"grocery_store","Boston",18,92.2
"grocery_store","Boston",19,75.9
"grocery_store","Boston",20,63.4
"grocery_store","Boston",21,40.9
"grocery_store","Boston",22,25.4
"grocery_store","Boston",23,12.1
"grocery_store","Boston",24,6.2
"grocery_store","Boston",25,2.1
"grocery_store","Boston",26,0.4
"grocery_store","Boston",27,0.7
"grocery_store","Boston",28,0.4
"grocery_store","Boston",29,0
"grocery_store","Boston",30,0.7
"grocery_store","Boston",31,2.9
"grocery_store","Boston",32,8.4
"grocery_store","Boston",33,16.6
"grocery_store","Boston",34,23.2
"grocery_store","Boston",35,37
"grocery_store","Boston",36,37.8
"grocery_store","Boston",37,33.3
"grocery_store","Boston",38,30.4
"grocery_store","Boston",39,21.8
"grocery_store","Boston",40,19.3
"grocery_store","Boston",41,16
"grocery_store","Boston",42,10.6
"grocery_store","Boston",43,8.4
"grocery_store","Boston",44,6.9
"grocery_store","Boston",45,5.5
"grocery_store","Boston",46,3.8
"grocery_store","Boston",47,2.3
"grocery_store","Boston",48,2.2
"grocery_store","Boston",49,1.3
"grocery_store","Boston",50,0.9
"grocery_store","Boston",51,0.3
"grocery_store","Boston",52,0
"grocery_store","Boston",53,0.7
"grocery_store","Boston",54,2.4
"grocery_store","Boston",55,4.2
"grocery_store","Boston",56,6.2
"grocery_store","Boston",57,16.7
"grocery_store","Boston",58,20.4
"grocery_store","Boston",59,24.5
"grocery_store","Boston",60,32.8
"grocery_store","Boston",61,36
"grocery_store","Boston",62,35.9
"grocery_store","Boston",63,41.3
"grocery_store","Boston",64,38.2
"grocery_store","Boston",65,42.3
"grocery_store","Boston",66,34.8
"grocery_store","Boston",67,29.2
"grocery_store","Boston",68,25.6
"grocery_store","Boston",69,18.1
"grocery_store","Boston",70,10.5
"grocery_store","Boston",71,7.3
"grocery_store","Boston",72,4.7
"supermarket","Boston",1,2.5
"supermarket","Boston",2,1.9
"supermarket","Boston",3,1.2
"supermarket","Boston",4,1.3
"supermarket","Boston",5,1.6
"supermarket","Boston",6,5.5
"supermarket","Boston",7,9.2
"supermarket","Boston",8,32.4
"supermarket","Boston",9,33.8
"supermarket","Boston",10,39.2
"supermarket","Boston",11,48.6
"supermarket","Boston",12,73.2
"supermarket","Boston",13,77.5
"supermarket","Boston",14,83.2
"supermarket","Boston",15,91.7
"supermarket","Boston",16,100
"supermarket","Boston",17,97.6
"supermarket","Boston",18,87.8
"supermarket","Boston",19,78.9
"supermarket","Boston",20,58.8
"supermarket","Boston",21,49.6
"supermarket","Boston",22,41.8
"supermarket","Boston",23,32.3
"supermarket","Boston",24,13.9
"supermarket","Boston",25,3.8
"supermarket","Boston",26,1.3
"supermarket","Boston",27,1.2
"supermarket","Boston",28,0
"supermarket","Boston",29,0.5
"supermarket","Boston",30,0.7
"supermarket","Boston",31,2.2
